sample_id,image_path,code,details
lfw_04178,data/raw/images/lfw_04178.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=7.8, pitch=-41.5"
lfw_04179,data/raw/images/lfw_04179.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-29.3, pitch=-16.5"
lfw_04180,data/raw/images/lfw_04180.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-10.4, pitch=-30.3"
lfw_04181,data/raw/images/lfw_04181.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-8.1, pitch=-15.2"
lfw_04182,data/raw/images/lfw_04182.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-27.9, pitch=-43.1"
lfw_04183,data/raw/images/lfw_04183.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-15.0, pitch=-16.3"
lfw_04184,data/raw/images/lfw_04184.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-52.9, pitch=-18.1"
lfw_04185,data/raw/images/lfw_04185.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-23.3, pitch=-21.1"
lfw_04186,data/raw/images/lfw_04186.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-45.4, pitch=-25.5"
lfw_04187,data/raw/images/lfw_04187.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-56.9, pitch=-23.3"
lfw_04188,data/raw/images/lfw_04188.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-47.5, pitch=-27.5"
lfw_04189,data/raw/images/lfw_04189.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-26.9, pitch=-26.5"
lfw_04190,data/raw/images/lfw_04190.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-24.5, pitch=-23.4"
lfw_04191,data/raw/images/lfw_04191.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-64.3, pitch=-8.9"
lfw_04192,data/raw/images/lfw_04192.jpg,MULTIPLE_FACES_DETECTED,
lfw_04193,data/raw/images/lfw_04193.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=12.3, pitch=-36.3"
lfw_04196,data/raw/images/lfw_04196.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-41.1, pitch=-23.5"
lfw_04197,data/raw/images/lfw_04197.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-12.2, pitch=-29.1"
lfw_04198,data/raw/images/lfw_04198.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-33.2, pitch=-26.3"
lfw_04199,data/raw/images/lfw_04199.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=1.7, pitch=-22.9"
lfw_04200,data/raw/images/lfw_04200.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-1.5, pitch=-20.6"
lfw_04201,data/raw/images/lfw_04201.jpg,MULTIPLE_FACES_DETECTED,
lfw_04202,data/raw/images/lfw_04202.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=13.4, pitch=-26.1"
lfw_04203,data/raw/images/lfw_04203.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-18.5, pitch=-31.2"
lfw_04204,data/raw/images/lfw_04204.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=23.6, pitch=-24.9"
lfw_04205,data/raw/images/lfw_04205.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=15.4, pitch=-26.4"
lfw_04207,data/raw/images/lfw_04207.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=16.8, pitch=-28.3"
lfw_04208,data/raw/images/lfw_04208.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-6.9, pitch=-45.5"
lfw_04209,data/raw/images/lfw_04209.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-12.5, pitch=-16.1"
lfw_04210,data/raw/images/lfw_04210.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=22.1, pitch=-29.3"
lfw_04211,data/raw/images/lfw_04211.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=34.3, pitch=-28.7"
lfw_04212,data/raw/images/lfw_04212.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=12.7, pitch=-32.1"
lfw_04213,data/raw/images/lfw_04213.jpg,MULTIPLE_FACES_DETECTED,
lfw_04215,data/raw/images/lfw_04215.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=28.2, pitch=-36.0"
lfw_04216,data/raw/images/lfw_04216.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=4.3, pitch=-45.1"
lfw_04217,data/raw/images/lfw_04217.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-9.2, pitch=-23.6"
lfw_04218,data/raw/images/lfw_04218.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-38.5, pitch=-18.4"
lfw_04219,data/raw/images/lfw_04219.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=18.7, pitch=-22.7"
lfw_04220,data/raw/images/lfw_04220.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=38.6, pitch=-27.2"
lfw_04221,data/raw/images/lfw_04221.jpg,MULTIPLE_FACES_DETECTED,
lfw_04222,data/raw/images/lfw_04222.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=7.3, pitch=-31.5"
lfw_04223,data/raw/images/lfw_04223.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=22.4, pitch=-34.1"
lfw_04224,data/raw/images/lfw_04224.jpg,MULTIPLE_FACES_DETECTED,
lfw_04225,data/raw/images/lfw_04225.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=15.0, pitch=-15.8"
lfw_04226,data/raw/images/lfw_04226.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-13.4, pitch=-22.4"
lfw_04227,data/raw/images/lfw_04227.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-2.4, pitch=-22.7"
lfw_04228,data/raw/images/lfw_04228.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=17.1, pitch=-18.4"
lfw_04230,data/raw/images/lfw_04230.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-3.3, pitch=-16.1"
lfw_04231,data/raw/images/lfw_04231.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=4.4, pitch=-33.8"
lfw_04232,data/raw/images/lfw_04232.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-15.3, pitch=-43.5"
lfw_04233,data/raw/images/lfw_04233.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-6.0, pitch=-36.7"
lfw_04234,data/raw/images/lfw_04234.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=36.0, pitch=-29.3"
lfw_04235,data/raw/images/lfw_04235.jpg,MULTIPLE_FACES_DETECTED,
lfw_04236,data/raw/images/lfw_04236.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=2.4, pitch=-46.8"
lfw_04237,data/raw/images/lfw_04237.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=31.5, pitch=-28.6"
lfw_04238,data/raw/images/lfw_04238.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=29.6, pitch=-17.8"
lfw_04239,data/raw/images/lfw_04239.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=24.4, pitch=-33.7"
lfw_04240,data/raw/images/lfw_04240.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=33.6, pitch=-28.2"
lfw_04241,data/raw/images/lfw_04241.jpg,MULTIPLE_FACES_DETECTED,
lfw_04242,data/raw/images/lfw_04242.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-58.8, pitch=-30.3"
lfw_04243,data/raw/images/lfw_04243.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=1.5, pitch=-28.5"
lfw_04244,data/raw/images/lfw_04244.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-5.8, pitch=-28.2"
lfw_04245,data/raw/images/lfw_04245.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-56.4, pitch=-29.0"
lfw_04246,data/raw/images/lfw_04246.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=21.4, pitch=-32.2"
lfw_04247,data/raw/images/lfw_04247.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-27.2, pitch=-10.8"
lfw_04248,data/raw/images/lfw_04248.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=18.1, pitch=-39.2"
lfw_04250,data/raw/images/lfw_04250.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=16.6, pitch=-18.9"
lfw_04251,data/raw/images/lfw_04251.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-25.1, pitch=-23.9"
lfw_04252,data/raw/images/lfw_04252.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-0.8, pitch=-20.6"
lfw_04253,data/raw/images/lfw_04253.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-29.2, pitch=-19.9"
lfw_04254,data/raw/images/lfw_04254.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-6.6, pitch=-26.8"
lfw_04255,data/raw/images/lfw_04255.jpg,MULTIPLE_FACES_DETECTED,
lfw_04256,data/raw/images/lfw_04256.jpg,MULTIPLE_FACES_DETECTED,
lfw_04257,data/raw/images/lfw_04257.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-27.3, pitch=-41.1"
lfw_04258,data/raw/images/lfw_04258.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-15.2, pitch=-51.3"
lfw_04259,data/raw/images/lfw_04259.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-10.1, pitch=-46.8"
lfw_04260,data/raw/images/lfw_04260.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=15.1, pitch=-27.5"
lfw_04261,data/raw/images/lfw_04261.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=15.3, pitch=-33.1"
lfw_04262,data/raw/images/lfw_04262.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-33.5, pitch=-31.3"
lfw_04263,data/raw/images/lfw_04263.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-18.7, pitch=-23.3"
lfw_04264,data/raw/images/lfw_04264.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-4.8, pitch=-26.9"
lfw_04265,data/raw/images/lfw_04265.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-0.0, pitch=-57.0"
lfw_04266,data/raw/images/lfw_04266.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-23.4, pitch=-3.5"
lfw_04267,data/raw/images/lfw_04267.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-39.0, pitch=-29.7"
lfw_04268,data/raw/images/lfw_04268.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=0.3, pitch=-42.2"
lfw_04269,data/raw/images/lfw_04269.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-12.6, pitch=-46.8"
lfw_04270,data/raw/images/lfw_04270.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=43.9, pitch=-40.8"
lfw_04271,data/raw/images/lfw_04271.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=9.7, pitch=-33.5"
lfw_04272,data/raw/images/lfw_04272.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=1.7, pitch=-33.2"
lfw_04273,data/raw/images/lfw_04273.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-20.6, pitch=-25.7"
lfw_04274,data/raw/images/lfw_04274.jpg,MULTIPLE_FACES_DETECTED,
lfw_04275,data/raw/images/lfw_04275.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-13.2, pitch=-21.8"
lfw_04276,data/raw/images/lfw_04276.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-20.3, pitch=-19.0"
lfw_04277,data/raw/images/lfw_04277.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=17.9, pitch=-40.4"
lfw_04278,data/raw/images/lfw_04278.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=6.0, pitch=-27.1"
lfw_04279,data/raw/images/lfw_04279.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=9.0, pitch=-29.1"
lfw_04280,data/raw/images/lfw_04280.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=14.2, pitch=-33.4"
lfw_04281,data/raw/images/lfw_04281.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=3.6, pitch=-19.9"
lfw_04283,data/raw/images/lfw_04283.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-4.4, pitch=-22.3"
lfw_04284,data/raw/images/lfw_04284.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=31.9, pitch=-60.6"
lfw_04285,data/raw/images/lfw_04285.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=2.3, pitch=-28.5"
lfw_04286,data/raw/images/lfw_04286.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-0.3, pitch=-30.4"
lfw_04287,data/raw/images/lfw_04287.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=30.1, pitch=-11.2"
lfw_04288,data/raw/images/lfw_04288.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=9.7, pitch=-36.7"
lfw_04289,data/raw/images/lfw_04289.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-36.2, pitch=-21.9"
lfw_04290,data/raw/images/lfw_04290.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-13.9, pitch=-21.9"
lfw_04291,data/raw/images/lfw_04291.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=8.6, pitch=-35.1"
lfw_04292,data/raw/images/lfw_04292.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=11.3, pitch=-34.5"
lfw_04293,data/raw/images/lfw_04293.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-11.2, pitch=-27.1"
lfw_04294,data/raw/images/lfw_04294.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=46.9, pitch=-20.4"
lfw_04295,data/raw/images/lfw_04295.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-35.3, pitch=-20.2"
lfw_04296,data/raw/images/lfw_04296.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-20.8, pitch=-28.7"
lfw_04297,data/raw/images/lfw_04297.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-28.1, pitch=-36.0"
lfw_04298,data/raw/images/lfw_04298.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=27.6, pitch=-31.9"
lfw_04299,data/raw/images/lfw_04299.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=4.1, pitch=-29.2"
lfw_04300,data/raw/images/lfw_04300.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-7.0, pitch=-32.4"
lfw_04301,data/raw/images/lfw_04301.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-28.0, pitch=-23.7"
lfw_04302,data/raw/images/lfw_04302.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-52.2, pitch=-23.5"
lfw_04303,data/raw/images/lfw_04303.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-6.1, pitch=-28.5"
lfw_04304,data/raw/images/lfw_04304.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-29.2, pitch=-30.6"
lfw_04305,data/raw/images/lfw_04305.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=5.8, pitch=-31.3"
lfw_04306,data/raw/images/lfw_04306.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=38.4, pitch=-51.3"
lfw_04307,data/raw/images/lfw_04307.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-7.9, pitch=-44.8"
lfw_04308,data/raw/images/lfw_04308.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-3.7, pitch=-40.1"
lfw_04309,data/raw/images/lfw_04309.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-33.0, pitch=-7.6"
lfw_04310,data/raw/images/lfw_04310.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-10.3, pitch=-22.5"
lfw_04311,data/raw/images/lfw_04311.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-2.7, pitch=-23.3"
lfw_04312,data/raw/images/lfw_04312.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-3.9, pitch=-25.7"
lfw_04313,data/raw/images/lfw_04313.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-44.8, pitch=-16.2"
lfw_04314,data/raw/images/lfw_04314.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-36.4, pitch=-20.5"
lfw_04315,data/raw/images/lfw_04315.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=7.4, pitch=-27.1"
lfw_04316,data/raw/images/lfw_04316.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-41.8, pitch=-25.2"
lfw_04317,data/raw/images/lfw_04317.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-37.8, pitch=-31.7"
lfw_04318,data/raw/images/lfw_04318.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=7.6, pitch=-26.1"
lfw_04319,data/raw/images/lfw_04319.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-20.6, pitch=-25.6"
lfw_04320,data/raw/images/lfw_04320.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-13.1, pitch=-33.9"
lfw_04321,data/raw/images/lfw_04321.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=24.1, pitch=-15.1"
lfw_04322,data/raw/images/lfw_04322.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=9.3, pitch=-27.1"
lfw_04323,data/raw/images/lfw_04323.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-25.5, pitch=-28.3"
lfw_04324,data/raw/images/lfw_04324.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-18.6, pitch=-31.4"
lfw_04325,data/raw/images/lfw_04325.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-14.8, pitch=-20.9"
lfw_04326,data/raw/images/lfw_04326.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-26.5, pitch=-14.6"
lfw_04327,data/raw/images/lfw_04327.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-10.3, pitch=-25.4"
lfw_04328,data/raw/images/lfw_04328.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-3.6, pitch=-25.2"
lfw_04329,data/raw/images/lfw_04329.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=2.1, pitch=-23.2"
lfw_04330,data/raw/images/lfw_04330.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=7.9, pitch=-26.1"
lfw_04331,data/raw/images/lfw_04331.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=36.3, pitch=-22.6"
