sample_id,image_path,split,symmetry_error,face_aspect_ratio,midface_length_ratio,lowerface_length_ratio,jaw_width_ratio,jaw_angle_sharpness,chin_length_ratio,chin_width_ratio,cheekbone_width_ratio,lower_cheek_ratio,eye_openness_ratio,eye_size_ratio,eye_spacing_ratio,eye_tilt_deg,brow_height_ratio,brow_tilt_deg,nose_width_ratio,nose_length_ratio,nose_tip_deviation_ratio,mouth_width_ratio,mouth_corner_tilt_deg,lip_thickness_ratio,upper_lip_ratio,philtrum_ratio,y_symmetry_error,y_face_aspect_ratio,y_midface_length_ratio,y_lowerface_length_ratio,y_jaw_width_ratio,y_jaw_angle_sharpness,y_chin_length_ratio,y_chin_width_ratio,y_cheekbone_width_ratio,y_lower_cheek_ratio,y_eye_openness_ratio,y_eye_size_ratio,y_eye_spacing_ratio,y_eye_tilt_deg,y_brow_height_ratio,y_brow_tilt_deg,y_nose_width_ratio,y_nose_length_ratio,y_nose_tip_deviation_ratio,y_mouth_width_ratio,y_mouth_corner_tilt_deg,y_lip_thickness_ratio,y_upper_lip_ratio,y_philtrum_ratio,suggestion_ids,priority_order,annotator_id,label_method,consent_flag,source,feature_contract_version,yaw_deg,pitch_deg
lfw_03686,data/raw/images/lfw_03686.jpg,train,0.033604,0.880767,0.240438,0.446677,0.829992,107.530819,0.446677,0.337980,0.993688,0.916900,0.197809,0.206748,1.230690,-2.164204,0.128786,-1.913084,0.240448,0.210855,0.098873,0.429425,-2.994809,0.000093,0.022480,0.079743,high,high,ok,ok,high,low,ok,high,high,high,low,ok,ok,ok,ok,ok,high,ok,high,ok,low,low,ok,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_HIGH_01|SUG_JAW_WIDE_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_HIGH_01|SUG_JAW_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,13.964829839766026,-12.61357235645347
lfw_03690,data/raw/images/lfw_03690.jpg,train,0.014438,0.853621,0.267262,0.423771,0.793082,111.155130,0.423771,0.315959,0.984220,0.885269,0.355762,0.198137,1.235910,0.659086,0.107161,-0.401867,0.213648,0.202791,0.032149,0.341430,0.603577,0.020094,0.029936,0.075502,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,ok,high,ok,ok,low,ok,ok,low,high,ok,ok,ok,SUG_EYE_OPEN_HIGH_01|SUG_EYE_TILT_HIGH_01|SUG_NOSE_NARROW_01|SUG_MOUTH_NARROW_01,SUG_EYE_OPEN_HIGH_01|SUG_EYE_TILT_HIGH_01|SUG_NOSE_NARROW_01|SUG_MOUTH_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-4.518242608755827,-5.9837352976922205
lfw_03692,data/raw/images/lfw_03692.jpg,train,0.003685,0.871692,0.234261,0.458381,0.818008,108.097460,0.458381,0.330537,0.992029,0.907193,0.264140,0.200912,1.264634,-0.324222,0.108437,0.053198,0.232942,0.192331,0.013613,0.418693,-1.495210,0.008875,0.025767,0.079279,low,ok,low,high,high,low,high,ok,high,high,ok,ok,ok,ok,ok,high,ok,low,low,ok,ok,ok,ok,ok,SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_JAW_ANGLE_LOW_01,SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_JAW_ANGLE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,1.749844822101295,-14.721446346262455
lfw_03735,data/raw/images/lfw_03735.jpg,train,0.006237,0.852657,0.269431,0.427499,0.800858,112.231867,0.427499,0.319485,0.987064,0.892554,0.297017,0.195132,1.210995,-1.675235,0.100613,-1.335042,0.212329,0.204170,0.020294,0.335762,-1.619216,0.016724,0.025053,0.076834,low,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,low,ok,ok,low,ok,ok,ok,ok,SUG_BROW_LOW_01|SUG_NOSE_NARROW_01|SUG_MOUTH_NARROW_01,SUG_BROW_LOW_01|SUG_NOSE_NARROW_01|SUG_MOUTH_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,2.753381498157978,-6.012561342096128
lfw_03736,data/raw/images/lfw_03736.jpg,train,0.032295,0.848900,0.252054,0.445140,0.821410,111.325368,0.445140,0.326576,0.994449,0.911188,0.287030,0.200919,1.178165,-0.769090,0.100965,-0.922862,0.208526,0.196259,0.080889,0.333058,-0.515919,0.012946,0.026776,0.083876,high,ok,ok,ok,high,ok,ok,ok,high,high,ok,ok,low,ok,low,ok,low,ok,high,low,ok,ok,ok,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_JAW_WIDE_01|SUG_CHEEK_WIDE_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_JAW_WIDE_01|SUG_CHEEK_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,11.393323637545109,-10.525251247304615
lfw_03751,data/raw/images/lfw_03751.jpg,train,0.011714,0.903936,0.314902,0.372425,0.801769,111.389071,0.372425,0.312949,0.986455,0.893050,0.286273,0.195412,1.198150,-1.905897,0.097065,-2.570647,0.218579,0.226134,0.002739,0.346610,-1.420543,0.003826,0.018394,0.076415,ok,high,high,low,ok,ok,low,ok,ok,ok,ok,ok,low,ok,low,low,ok,high,low,ok,ok,low,low,ok,SUG_FACE_ASPECT_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_CHIN_SHORT_01,SUG_FACE_ASPECT_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_CHIN_SHORT_01,rules_v1,rules_v1,research_lfw,lfw,v1,0.6918440752197057,6.867831682450867
lfw_03755,data/raw/images/lfw_03755.jpg,train,0.038058,0.873831,0.261879,0.400458,0.767622,109.257088,0.400458,0.310002,0.973393,0.858839,0.283467,0.203836,1.323639,-3.139628,0.156686,-3.807787,0.231319,0.203526,0.073390,0.333561,-3.082686,0.009643,0.035901,0.080665,high,high,ok,low,low,ok,low,ok,low,low,ok,ok,high,low,high,low,ok,ok,ok,low,low,ok,high,ok,SUG_SYM_HIGH_01|SUG_FACE_ASPECT_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01,SUG_SYM_HIGH_01|SUG_FACE_ASPECT_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-10.019703447818756,-4.43042449944535
lfw_03795,data/raw/images/lfw_03795.jpg,train,0.033955,0.807671,0.258547,0.420565,0.815137,112.712683,0.420565,0.318471,0.992346,0.907669,0.223384,0.204874,1.198547,-0.920510,0.118191,-0.826335,0.246668,0.213134,0.096157,0.452922,-1.384632,0.008715,0.021773,0.073189,high,low,ok,ok,ok,ok,ok,ok,high,high,low,ok,low,ok,ok,ok,high,high,high,high,ok,ok,ok,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_CHEEK_WIDE_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_CHEEK_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,13.744448684155941,-7.071552618018003
lfw_03834,data/raw/images/lfw_03834.jpg,train,0.037757,0.853925,0.247781,0.463064,0.832264,110.625760,0.463064,0.349260,0.995131,0.919882,0.266194,0.194027,1.282649,-0.779458,0.116804,-1.147766,0.238364,0.205320,0.090114,0.446882,1.145471,0.045905,0.024576,0.060742,high,ok,ok,high,high,ok,high,high,high,high,ok,ok,ok,ok,ok,ok,high,ok,high,high,high,high,ok,low,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,-12.531931690871716,-12.856852762520095
lfw_03835,data/raw/images/lfw_03835.jpg,train,0.035200,0.845868,0.232411,0.455853,0.820118,109.245686,0.455853,0.328810,0.991684,0.909271,0.223983,0.200917,1.232461,-3.064962,0.111013,-2.496563,0.228233,0.200446,0.105470,0.409652,-3.537305,0.017705,0.025555,0.066475,high,ok,low,high,high,ok,high,ok,high,high,low,ok,ok,low,ok,ok,ok,ok,high,ok,low,ok,ok,low,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,14.793181546032429,-14.818039033755312
lfw_03875,data/raw/images/lfw_03875.jpg,train,0.019701,0.868255,0.234368,0.447510,0.795766,108.488191,0.447510,0.323885,0.984591,0.885803,0.222418,0.193371,1.311938,-1.039359,0.109978,-1.989314,0.219025,0.191382,0.040579,0.319470,0.911685,0.014930,0.032307,0.076475,ok,ok,low,ok,ok,low,ok,ok,ok,ok,low,ok,high,ok,ok,ok,ok,low,ok,low,high,ok,high,ok,SUG_MIDFACE_LOW_01|SUG_JAW_ANGLE_LOW_01|SUG_EYE_OPEN_LOW_01|SUG_EYE_WIDE_01,SUG_MIDFACE_LOW_01|SUG_JAW_ANGLE_LOW_01|SUG_EYE_OPEN_LOW_01|SUG_EYE_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,-5.563762653619051,-13.732116634720498
lfw_03891,data/raw/images/lfw_03891.jpg,train,0.040791,0.863152,0.267807,0.421308,0.810594,111.515981,0.421308,0.316120,0.988619,0.901733,0.184201,0.196226,1.199994,0.639060,0.099694,1.217758,0.221545,0.211548,0.091171,0.413060,0.011197,0.015117,0.017614,0.067578,high,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,ok,high,low,high,ok,high,high,ok,ok,ok,low,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_EYE_OPEN_LOW_01|SUG_EYE_TILT_HIGH_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_EYE_OPEN_LOW_01|SUG_EYE_TILT_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,12.757857978343964,-5.647527637857409
lfw_03908,data/raw/images/lfw_03908.jpg,train,0.006694,0.848202,0.252796,0.434774,0.834912,109.042637,0.434774,0.321689,0.996082,0.924174,0.299102,0.200599,1.193157,-3.099693,0.106880,-3.412217,0.232355,0.203412,0.025576,0.452758,-2.484886,0.005756,0.019332,0.067442,low,ok,ok,ok,high,ok,ok,ok,high,high,ok,ok,low,low,ok,low,ok,ok,ok,high,ok,low,low,ok,SUG_JAW_WIDE_01|SUG_CHEEK_WIDE_01|SUG_LOWER_CHEEK_HIGH_01|SUG_EYE_CLOSE_01,SUG_JAW_WIDE_01|SUG_CHEEK_WIDE_01|SUG_LOWER_CHEEK_HIGH_01|SUG_EYE_CLOSE_01,rules_v1,rules_v1,research_lfw,lfw,v1,3.5964668970555067,-9.420068475821115
lfw_03913,data/raw/images/lfw_03913.jpg,train,0.021802,0.906522,0.239721,0.435314,0.808994,104.533796,0.435314,0.310147,0.990370,0.901405,0.237298,0.195196,1.172346,1.448499,0.117746,1.581459,0.207181,0.200307,0.053131,0.342521,1.700690,0.003649,0.026695,0.082046,ok,high,ok,ok,ok,low,ok,ok,ok,ok,ok,ok,low,high,ok,high,low,ok,ok,low,high,low,ok,ok,SUG_FACE_ASPECT_HIGH_01|SUG_JAW_ANGLE_LOW_01|SUG_EYE_CLOSE_01|SUG_EYE_TILT_HIGH_01,SUG_FACE_ASPECT_HIGH_01|SUG_JAW_ANGLE_LOW_01|SUG_EYE_CLOSE_01|SUG_EYE_TILT_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,7.311843529343605,-11.67753203430335
lfw_04006,data/raw/images/lfw_04006.jpg,train,0.011450,0.868791,0.296699,0.382393,0.781835,112.974887,0.382393,0.314569,0.981710,0.876474,0.281912,0.212128,1.193238,-0.422812,0.127227,0.760571,0.236919,0.222527,0.023203,0.378537,-2.119521,0.023534,0.026127,0.090839,ok,ok,high,low,low,ok,low,ok,ok,ok,ok,high,low,ok,ok,high,ok,high,ok,ok,ok,ok,ok,high,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_SHORT_01,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_SHORT_01,rules_v1,rules_v1,research_lfw,lfw,v1,3.1360171381384134,3.043008457432289
lfw_04085,data/raw/images/lfw_04085.jpg,train,0.027394,0.832981,0.274018,0.435032,0.791908,115.625147,0.435032,0.338484,0.984810,0.885099,0.261528,0.186749,1.258408,-0.974809,0.093504,-1.470780,0.214076,0.205551,0.057302,0.283607,-0.843815,0.030834,0.035891,0.097707,ok,ok,high,ok,ok,high,ok,high,ok,ok,ok,low,ok,ok,low,ok,low,ok,ok,low,ok,ok,high,high,SUG_MIDFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_WIDE_01|SUG_EYE_SIZE_LOW_01,SUG_MIDFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_WIDE_01|SUG_EYE_SIZE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-8.077601931989193,-6.037614700915455
lfw_04118,data/raw/images/lfw_04118.jpg,train,0.006857,0.871161,0.252576,0.439370,0.826954,108.638674,0.439370,0.323622,0.994215,0.917798,0.234629,0.192834,1.209589,-0.362762,0.108928,-1.444492,0.231688,0.205659,0.014711,0.458113,2.071837,0.026369,0.019743,0.066834,low,ok,ok,ok,high,low,ok,ok,high,high,ok,low,ok,ok,ok,ok,ok,ok,low,high,high,ok,low,ok,SUG_JAW_WIDE_01|SUG_JAW_ANGLE_LOW_01|SUG_CHEEK_WIDE_01|SUG_LOWER_CHEEK_HIGH_01,SUG_JAW_WIDE_01|SUG_JAW_ANGLE_LOW_01|SUG_CHEEK_WIDE_01|SUG_LOWER_CHEEK_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-2.014311511069536,-9.89585348873293
lfw_04130,data/raw/images/lfw_04130.jpg,train,0.022738,0.871658,0.267005,0.437548,0.811516,110.429350,0.437548,0.338004,0.987013,0.900137,0.338795,0.193364,1.196263,-1.076108,0.134284,-1.716134,0.210478,0.213070,0.050826,0.323907,0.000686,0.009693,0.027589,0.094567,ok,ok,ok,ok,ok,ok,ok,high,ok,ok,high,ok,low,ok,high,ok,low,high,ok,low,ok,ok,ok,high,SUG_CHIN_WIDE_01|SUG_EYE_OPEN_HIGH_01|SUG_EYE_CLOSE_01|SUG_BROW_HIGH_01,SUG_CHIN_WIDE_01|SUG_EYE_OPEN_HIGH_01|SUG_EYE_CLOSE_01|SUG_BROW_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-7.145330585539341,-7.385122456311049
lfw_04166,data/raw/images/lfw_04166.jpg,train,0.020324,0.806597,0.241226,0.470388,0.808393,114.496699,0.470388,0.348034,0.990339,0.900079,0.291407,0.188699,1.234011,1.273955,0.106370,0.392192,0.220663,0.195044,0.054977,0.315999,1.274367,0.029410,0.036987,0.104759,ok,low,ok,high,ok,high,high,high,ok,ok,ok,low,ok,high,low,high,ok,low,ok,low,high,ok,high,high,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_LONG_01,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_LONG_01,rules_v1,rules_v1,research_lfw,lfw,v1,-7.81157236173749,-14.582650940433721
lfw_04194,data/raw/images/lfw_04194.jpg,train,0.029261,0.873088,0.262228,0.428473,0.793225,110.569837,0.428473,0.324982,0.982882,0.883154,0.262412,0.192689,1.253628,-1.910068,0.136508,-2.167161,0.218425,0.205942,0.058225,0.344485,0.414456,0.004398,0.029595,0.092725,ok,high,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,ok,high,ok,ok,ok,ok,ok,high,low,ok,high,SUG_FACE_ASPECT_HIGH_01|SUG_EYE_SIZE_LOW_01|SUG_BROW_HIGH_01|SUG_MOUTH_TILT_HIGH_01,SUG_FACE_ASPECT_HIGH_01|SUG_EYE_SIZE_LOW_01|SUG_BROW_HIGH_01|SUG_MOUTH_TILT_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-8.063015341758728,-7.262148892810144
lfw_04195,data/raw/images/lfw_04195.jpg,train,0.035079,0.847396,0.239245,0.458766,0.800324,111.305110,0.458766,0.335430,0.986594,0.891001,0.268301,0.192598,1.292015,0.767446,0.134741,0.530195,0.220433,0.193450,0.082505,0.324468,0.607516,0.016267,0.037439,0.095072,high,ok,ok,high,ok,ok,high,high,ok,ok,ok,low,high,high,high,high,ok,low,high,low,high,ok,high,high,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01,rules_v1,rules_v1,research_lfw,lfw,v1,-11.605287954211235,-13.904466370589223
lfw_04206,data/raw/images/lfw_04206.jpg,train,0.038284,0.824191,0.250345,0.458911,0.797634,113.243910,0.458911,0.349269,0.984680,0.888679,0.338400,0.208605,1.113217,-2.625052,0.133824,-2.163367,0.218113,0.207731,0.101953,0.302237,-5.104251,0.024519,0.036007,0.108074,high,ok,ok,high,ok,high,high,high,ok,ok,high,high,low,low,high,ok,ok,ok,high,low,low,ok,high,high,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,14.269114315509796,-12.06562405450547
lfw_04249,data/raw/images/lfw_04249.jpg,train,0.029945,0.817208,0.237892,0.464226,0.798160,112.890409,0.464226,0.335716,0.987188,0.890527,0.296026,0.189625,1.274888,0.684468,0.111299,0.222638,0.222067,0.192702,0.069021,0.336195,0.908217,0.033119,0.036402,0.091085,ok,low,low,high,ok,ok,high,high,ok,ok,ok,low,ok,high,ok,high,ok,low,ok,low,high,ok,high,high,SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01,SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01,rules_v1,rules_v1,research_lfw,lfw,v1,-9.671028412878513,-14.61217385186043
lfw_04282,data/raw/images/lfw_04282.jpg,train,0.050156,0.824009,0.239645,0.455923,0.825669,112.248442,0.455923,0.340868,0.994759,0.913614,0.209537,0.184015,1.366953,-3.650308,0.103358,-3.750935,0.233566,0.197013,0.070192,0.361038,-2.586425,0.000231,0.031660,0.095799,high,ok,ok,high,high,ok,high,high,high,high,low,low,high,low,low,low,ok,ok,ok,ok,low,low,ok,high,SUG_SYM_HIGH_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_CHIN_LONG_01,SUG_SYM_HIGH_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_CHIN_LONG_01,rules_v1,rules_v1,research_lfw,lfw,v1,-9.263445496559143,-13.584275480958192
lfw_04340,data/raw/images/lfw_04340.jpg,train,0.017155,0.806358,0.241702,0.466003,0.825504,113.965812,0.466003,0.340629,0.995880,0.915100,0.284252,0.187344,1.276164,-1.736977,0.104911,-2.176565,0.213137,0.193575,0.041269,0.333023,-0.994284,0.020941,0.032671,0.089280,ok,low,ok,high,high,high,high,high,high,high,ok,low,ok,ok,low,ok,low,low,ok,low,ok,ok,high,ok,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_JAW_ANGLE_HIGH_01,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_JAW_ANGLE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-5.922879830002785,-14.124571149291475
lfw_04345,data/raw/images/lfw_04345.jpg,train,0.019399,0.834690,0.247009,0.453456,0.799922,112.091043,0.453456,0.329773,0.986419,0.891733,0.295400,0.192831,1.252758,-1.731001,0.103547,-2.214054,0.216007,0.193909,0.033376,0.340887,-1.424530,0.016455,0.033173,0.091399,ok,ok,ok,high,ok,ok,high,ok,ok,ok,ok,low,ok,ok,low,ok,low,low,ok,low,ok,ok,high,high,SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01|SUG_EYE_SIZE_LOW_01|SUG_BROW_LOW_01,SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01|SUG_EYE_SIZE_LOW_01|SUG_BROW_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-4.560456555336714,-12.125588398539026
lfw_04348,data/raw/images/lfw_04348.jpg,train,0.009906,0.817667,0.239573,0.455765,0.810135,112.097154,0.455765,0.332841,0.990256,0.899830,0.315309,0.196043,1.232610,-2.479702,0.111436,-2.789223,0.214248,0.194783,0.004665,0.333063,-3.991704,0.009894,0.032710,0.099953,ok,low,ok,high,ok,ok,high,ok,ok,ok,ok,ok,ok,low,ok,low,low,low,low,low,low,ok,high,high,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01|SUG_EYE_TILT_LOW_01,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01|SUG_EYE_TILT_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-0.7963597420603037,-13.582322008375815
lfw_04386,data/raw/images/lfw_04386.jpg,train,0.028855,0.845716,0.247311,0.452322,0.807752,112.109496,0.452322,0.332493,0.988217,0.898372,0.201054,0.190905,1.288923,-0.883194,0.091813,-2.028274,0.231025,0.197424,0.071002,0.431212,0.709596,0.038623,0.024234,0.071605,ok,ok,ok,high,ok,ok,high,ok,ok,ok,low,low,high,ok,low,ok,ok,ok,ok,ok,high,ok,ok,ok,SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01|SUG_EYE_OPEN_LOW_01|SUG_EYE_SIZE_LOW_01,SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01|SUG_EYE_OPEN_LOW_01|SUG_EYE_SIZE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-9.969666369259357,-11.972279793367072
lfw_04389,data/raw/images/lfw_04389.jpg,train,0.019961,0.900079,0.246322,0.453709,0.828301,106.613407,0.453709,0.346827,0.995551,0.917110,0.314313,0.202218,1.145541,-3.046167,0.126066,-2.540926,0.233578,0.209715,0.064523,0.360150,-2.819013,0.010381,0.027955,0.108754,ok,high,ok,high,high,low,high,high,high,high,ok,ok,low,low,ok,low,ok,ok,ok,ok,low,ok,ok,high,SUG_FACE_ASPECT_HIGH_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_JAW_ANGLE_LOW_01,SUG_FACE_ASPECT_HIGH_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_JAW_ANGLE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,9.013681344687939,-12.262775188606007
lfw_04407,data/raw/images/lfw_04407.jpg,train,0.018498,0.854118,0.286495,0.422610,0.813274,114.235847,0.422610,0.329580,0.989486,0.904236,0.215729,0.196802,1.282063,-0.301039,0.085362,-1.029805,0.237584,0.212450,0.035678,0.466310,-0.338274,0.065714,0.014494,0.051268,ok,ok,high,ok,ok,high,ok,ok,ok,ok,low,ok,ok,ok,low,ok,ok,high,ok,high,ok,high,low,low,SUG_MIDFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_EYE_OPEN_LOW_01|SUG_BROW_LOW_01,SUG_MIDFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_EYE_OPEN_LOW_01|SUG_BROW_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-4.848457708954811,-2.8756952966861484
lfw_04466,data/raw/images/lfw_04466.jpg,train,0.045057,0.815505,0.251412,0.438512,0.801923,114.190910,0.438512,0.325971,0.987439,0.893190,0.225587,0.185064,1.336725,-1.997483,0.116660,-2.939789,0.220045,0.198036,0.097470,0.342751,-0.834069,0.012628,0.032989,0.093695,high,low,ok,ok,ok,high,ok,ok,ok,ok,low,low,high,ok,ok,low,ok,ok,high,low,ok,ok,high,high,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_JAW_ANGLE_HIGH_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_JAW_ANGLE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-13.648271039128304,-10.006911917965574
lfw_04486,data/raw/images/lfw_04486.jpg,train,0.029939,0.883546,0.245620,0.437023,0.817790,107.665728,0.437023,0.321585,0.990222,0.906836,0.204891,0.193087,1.207300,-1.427799,0.112807,-0.974537,0.219981,0.209360,0.079972,0.402468,-1.343434,0.002538,0.018273,0.074586,ok,high,ok,ok,high,low,ok,ok,ok,high,low,ok,ok,ok,ok,ok,ok,ok,high,ok,ok,low,low,ok,SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_HIGH_01|SUG_JAW_WIDE_01|SUG_JAW_ANGLE_LOW_01,SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_HIGH_01|SUG_JAW_WIDE_01|SUG_JAW_ANGLE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,11.213631995022297,-10.834690821260095
lfw_04492,data/raw/images/lfw_04492.jpg,train,0.026992,0.781329,0.239114,0.459855,0.761759,115.435032,0.459855,0.320459,0.976817,0.861750,0.367348,0.216300,1.136658,-1.277375,0.137288,-1.410610,0.236234,0.191933,0.062748,0.494188,-0.244257,0.162726,0.019356,0.058366,ok,low,ok,high,low,high,high,ok,low,low,high,high,low,ok,high,ok,ok,low,ok,high,ok,high,low,low,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_NARROW_01|SUG_JAW_ANGLE_HIGH_01,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_NARROW_01|SUG_JAW_ANGLE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,8.862084902822971,-14.022756980309662
